list_position,jmdict_id,term,reading,frequency_rank,matched_frequency_word,matched_frequency_reading,match_kind,normalized_match,homograph_candidate_ids,homograph_ambiguous,high_priority,variant_count,review_group_count,review_field_count,representative_bank,representative_row_index_zero_based
9847,1655880,最終日,さいしゅうび,11424,最終日,さいしゅうび,definition_variant,False,1655880,False,False,1,1,2,term_bank_64.json,138
9848,1253230,迎撃,げいげき,11425,迎撃,げいげき,definition_variant,False,1253230,False,True,1,1,4,term_bank_22.json,1702
9849,1467470,忍者,にんじゃ,11426,忍者,にんじゃ,definition_variant,False,1467470,False,True,1,1,4,term_bank_43.json,1034
9850,1480060,反,はん,11427,反,はん,definition_variant,False,1480060,False,True,1,1,7,term_bank_44.json,1451
9851,1567460,掟,おきて,11428,掟,おきて,definition_variant,False,1567460,False,True,1,1,8,term_bank_52.json,1845
9852,1346170,勝算,しょうさん,11429,勝算,しょうさん,definition_variant,False,1346170,False,False,1,1,3,term_bank_31.json,1246
9853,2841455,住居,じゅうきょ,11430,住居,じゅうきょ,definition_variant,False,2841455,False,True,1,1,4,term_bank_189.json,3
9854,1580490,乗客,じょうきゃく,11431,乗客,じょうきゃく,definition_variant,False,1580490,False,True,2,1,2,term_bank_54.json,1076
9855,2219910,ドアノブ,ドアノブ,11432,ドアノブ,ドアノブ,definition_variant,False,2219910,False,False,2,1,3,term_bank_117.json,1648
9856,1189220,何ら,なんら,11434,何ら,なんら,definition_variant,False,1189220,False,True,4,1,6,term_bank_16.json,1307
9857,1422230,竹,たけ,11435,竹,たけ,definition_variant,False,1422230,False,True,2,1,5,term_bank_39.json,432
9858,1254140,決する,けっする,11436,決する,けっする,definition_variant,False,1254140,False,True,1,1,9,term_bank_22.json,1903
9859,1511780,片付け,かたづけ,11438,片付け,かたづけ,definition_variant,False,1511780,False,False,2,1,3,term_bank_47.json,1225
9860,1362670,深み,ふかみ,11439,深み,ふかみ,definition_variant,False,1362670,False,True,2,1,5,term_bank_33.json,439
9861,1427420,丁目,ちょうめ,11440,丁目,ちょうめ,definition_variant,False,1427420,False,True,1,1,3,term_bank_39.json,1302
9862,1242510,近年,きんねん,11441,近年,きんねん,definition_variant,False,1242510,False,True,1,1,2,term_bank_21.json,1493
9863,1473130,配属,はいぞく,11442,配属,はいぞく,definition_variant,False,1473130,False,True,1,1,3,term_bank_44.json,44
9864,1359340,信者,しんじゃ,11443,信者,しんじゃ,definition_variant,False,1359340,False,True,1,1,8,term_bank_32.json,1775
9865,1145590,レディ,レディ,11444,レディ,レディ,definition_variant,False,1145590;2852728,True,True,2,1,2,term_bank_12.json,609
9866,2852728,レディ,レディ,11444,レディ,レディ,definition_variant,False,1145590;2852728,True,False,2,1,1,term_bank_199.json,1068
9867,2018890,夜遅く,よるおそく,11445,夜遅く,よるおそく,definition_variant,False,2018890,False,False,2,1,4,term_bank_97.json,945
9868,1438970,天候,てんこう,11446,天候,てんこう,definition_variant,False,1438970,False,True,1,1,2,term_bank_40.json,1377
9869,1324780,弱者,じゃくしゃ,11447,弱者,じゃくしゃ,definition_variant,False,1324780,False,True,1,1,5,term_bank_29.json,1297
9870,1276850,口づけ,くちづけ,11448,口づけ,くちづけ,definition_variant,False,1276850,False,False,2,1,2,term_bank_25.json,11
9871,1277000,口論,こうろん,11450,口論,こうろん,definition_variant,False,1277000,False,True,1,1,5,term_bank_25.json,36
9872,2172060,形だけ,かたちだけ,11451,形だけ,かたちだけ,definition_variant,False,2172060,False,False,1,1,1,term_bank_112.json,1477
9873,1242530,近辺,きんぺん,11452,近辺,きんぺん,definition_variant,False,1242530,False,True,1,1,4,term_bank_21.json,1496
9874,1352150,上,かみ,11453,上,かみ,definition_variant,False,1352150,False,True,1,1,19,term_bank_32.json,401
9875,2783370,当然ながら,とうぜんながら,11454,当然ながら,とうぜんながら,definition_variant,False,2783370,False,False,1,1,4,term_bank_169.json,1234
9876,1898600,土日,どにち,11455,土日,どにち,definition_variant,False,1898600,False,True,1,1,2,term_bank_86.json,1597
9877,1583660,肌寒い,はださむい,11456,肌寒い,はださむい,definition_variant,False,1583660,False,True,4,1,3,term_bank_55.json,28
9878,2788810,元気が出る,げんきがでる,11457,元気が出る,げんきがでる,definition_variant,False,2788810,False,False,2,1,6,term_bank_170.json,341
9879,1002840,カチカチ,カチカチ,11459,カチカチ,カチカチ,definition_variant,False,1002840,False,True,3,2,38,term_bank_1.json,706
9880,2519210,腰を浮かす,こしをうかす,11460,腰を浮かす,こしをうかす,definition_variant,False,2519210,False,False,1,1,1,term_bank_144.json,448
9881,1485560,飛躍,ひやく,11461,飛躍,ひやく,definition_variant,False,1485560,False,True,1,1,13,term_bank_45.json,520
9882,1559710,連動,れんどう,11462,連動,れんどう,definition_variant,False,1559710,False,True,2,1,7,term_bank_52.json,363
9883,1432950,通りすがり,とおりすがり,11463,通りすがり,とおりすがり,definition_variant,False,1432950,False,False,1,1,2,term_bank_40.json,324
9884,1198970,解決策,かいけつさく,11465,解決策,かいけつさく,definition_variant,False,1198970,False,True,1,1,3,term_bank_17.json,1037
9885,1041080,キック,キック,11466,キック,キック,definition_variant,False,1041080,False,True,1,1,1,term_bank_4.json,1199
9886,1329790,受賞,じゅしょう,11467,受賞,じゅしょう,definition_variant,False,1329790,False,True,1,1,5,term_bank_30.json,326
9887,1200400,悔いる,くいる,11468,悔いる,くいる,definition_variant,False,1200400,False,True,1,1,2,term_bank_17.json,1289
9888,1313350,歯車,はぐるま,11469,歯車,はぐるま,definition_variant,False,1313350,False,True,1,1,5,term_bank_28.json,1016
9889,1178020,遠巻き,とおまき,11470,遠巻き,とおまき,definition_variant,False,1178020,False,False,1,1,1,term_bank_15.json,959
9890,2849645,目を奪う,めをうばう,11471,目を奪う,めをうばう,definition_variant,False,2849645,False,False,1,1,4,term_bank_196.json,1081
9891,1609690,食い下がる,くいさがる,11472,食い下がる,くいさがる,definition_variant,False,1609690,False,True,1,1,10,term_bank_59.json,1292
9892,1538050,役人,やくにん,11473,役人,やくにん,definition_variant,False,1538050,False,True,1,1,2,term_bank_49.json,1972
9893,2007250,イカれる,イカれる,11474,イカれる,イカれる,definition_variant,False,2007250,False,False,2,1,21,term_bank_96.json,737
9894,2831775,言葉を返す,ことばをかえす,11475,言葉を返す,ことばをかえす,definition_variant,False,2831775,False,False,1,1,5,term_bank_179.json,1285
9895,1152540,悪役,あくやく,11476,悪役,あくやく,definition_variant,False,1152540,False,True,1,1,3,term_bank_12.json,1922
9896,2871051,お遊び,おあそび,11479,お遊び,おあそび,definition_variant,False,2871051,False,False,1,1,7,term_bank_217.json,374
9897,1229660,泣きじゃくる,なきじゃくる,11480,泣きじゃくる,なきじゃくる,definition_variant,False,1229660,False,False,2,1,4,term_bank_20.json,1100
9898,1217180,眼球,がんきゅう,11481,眼球,がんきゅう,definition_variant,False,1217180,False,False,1,1,1,term_bank_19.json,651
9899,1433470,通知,つうち,11482,通知,つうち,definition_variant,False,1433470,False,True,1,1,6,term_bank_40.json,409
9900,1013250,らっしゃる,らっしゃる,11484,らっしゃる,らっしゃる,definition_variant,False,1013250,False,False,1,1,3,term_bank_2.json,845
9901,1253700,激怒,げきど,11485,激怒,げきど,definition_variant,False,1253700,False,True,1,1,3,term_bank_22.json,1786
9902,1012540,もしそうなら,もしそうなら,11486,もしそうなら,もしそうなら,definition_variant,False,1012540,False,False,1,1,2,term_bank_2.json,717
9903,1348030,小遣い,こづかい,11487,小遣い,こづかい,definition_variant,False,1348030,False,True,1,1,6,term_bank_31.json,1565
9904,1573270,跪く,ひざまずく,11488,跪く,ひざまずく,definition_variant,False,1573270,False,True,3,1,3,term_bank_53.json,1141
9905,1085830,トラップ,トラップ,11489,トラップ,トラップ,definition_variant,False,1085830,False,True,1,1,1,term_bank_7.json,1773
9906,2719260,ふんふん,ふんふん,11490,ふんふん,ふんふん,definition_variant,False,2719260,False,False,2,2,4,term_bank_163.json,986
9907,1182500,沖,おき,11491,沖,おき,definition_variant,False,1182500,False,True,2,1,4,term_bank_16.json,18
9908,1512180,返却,へんきゃく,11492,返却,へんきゃく,definition_variant,False,1512180,False,True,1,1,3,term_bank_47.json,1296
9909,1547150,養子,ようし,11493,養子,ようし,definition_variant,False,1547150,False,True,1,1,3,term_bank_50.json,1808
9910,1004130,グル,グル,11497,グル,グル,definition_variant,False,1004130;2833394,True,False,2,1,4,term_bank_1.json,993
9911,2833394,グル,グル,11497,グル,グル,definition_variant,False,1004130;2833394,True,False,1,1,1,term_bank_181.json,323
9912,1238800,仰せ,おおせ,11499,仰せ,おおせ,definition_variant,False,1238800,False,False,1,1,4,term_bank_21.json,835
9913,1259470,見間違える,みまちがえる,11500,見間違える,みまちがえる,definition_variant,False,1259470,False,False,1,1,4,term_bank_23.json,944
9914,1562630,ワシ,ワシ,11501,ワシ,ワシ,definition_variant,False,1562630;2015370,True,True,2,1,2,term_bank_52.json,992
9915,2015370,ワシ,ワシ,11501,ワシ,ワシ,definition_variant,False,1562630;2015370,True,False,3,1,4,term_bank_97.json,288
9916,1240710,キリ,キリ,11503,キリ,キリ,definition_variant,False,1240710;2679380,True,True,2,1,3,term_bank_21.json,1137
9917,2679380,キリ,キリ,11503,キリ,キリ,definition_variant,False,1240710;2679380,True,False,1,1,6,term_bank_159.json,1339
9918,1295540,細める,ほそめる,11504,細める,ほそめる,definition_variant,False,1295540,False,False,1,1,1,term_bank_26.json,1506
9919,1551650,立候補,りっこうほ,11505,立候補,りっこうほ,definition_variant,False,1551650,False,True,1,1,4,term_bank_51.json,723
9920,1286320,国境,こっきょう,11506,国境,こっきょう,definition_variant,False,1286320,False,True,3,1,3,term_bank_25.json,1651
9921,1823280,聞き込み,ききこみ,11507,聞き込み,ききこみ,definition_variant,False,1823280,False,False,2,2,2,term_bank_80.json,1109
9922,2083930,彼自身,かれじしん,11508,彼自身,かれじしん,definition_variant,False,2083930,False,False,1,1,3,term_bank_103.json,1623
9923,1496730,富,とみ,11509,富,とみ,definition_variant,False,1496730,False,True,2,1,7,term_bank_46.json,386
9924,1565150,咀嚼,そしゃく,11510,咀嚼,そしゃく,definition_variant,False,1565150,False,False,1,1,6,term_bank_52.json,1388
9925,1524850,膜,まく,11511,膜,まく,definition_variant,False,1524850,False,True,1,1,2,term_bank_48.json,1535
9926,1151680,悪びれる,わるびれる,11512,悪びれる,わるびれる,definition_variant,False,1151680,False,False,2,1,7,term_bank_12.json,1683
9927,2219180,２分,にふん,11512,２分,にふん,definition_variant,False,2219180,False,False,2,1,2,term_bank_117.json,1355
9928,2756000,くすりと,くすりと,11514,くすりと,くすりと,definition_variant,False,2756000,False,False,3,1,2,term_bank_166.json,1952
9929,1115410,プライバシー,プライバシー,11516,プライバシー,プライバシー,definition_variant,False,1115410,False,True,1,1,2,term_bank_10.json,228
9930,1176320,宴会,えんかい,11517,宴会,えんかい,definition_variant,False,1176320,False,True,1,1,6,term_bank_15.json,670
9931,1432280,追い越す,おいこす,11518,追い越す,おいこす,definition_variant,False,1432280,False,True,1,1,9,term_bank_40.json,182
9932,1354250,上部,じょうぶ,11519,上部,じょうぶ,definition_variant,False,1354250,False,True,1,1,3,term_bank_32.json,704
9933,1534690,木製,もくせい,11520,木製,もくせい,definition_variant,False,1534690,False,True,1,1,3,term_bank_49.json,1320
9934,1322210,射撃,しゃげき,11524,射撃,しゃげき,definition_variant,False,1322210,False,True,1,1,6,term_bank_29.json,731
9935,1172620,運が良い,うんがいい,11525,運が良い,うんがいい,definition_variant,False,1172620,False,False,4,1,3,term_bank_14.json,1927
9936,1384970,切羽詰まる,せっぱつまる,11527,切羽詰まる,せっぱつまる,definition_variant,False,1384970,False,False,2,1,8,term_bank_35.json,974
9937,2574960,いい気になる,いいきになる,11528,いい気になる,いいきになる,definition_variant,False,2574960,False,False,1,1,4,term_bank_149.json,597
9938,1281890,行儀,ぎょうぎ,11529,行儀,ぎょうぎ,definition_variant,False,1281890,False,True,1,1,5,term_bank_25.json,912
9939,1342260,順位,じゅんい,11532,順位,じゅんい,definition_variant,False,1342260,False,True,1,1,4,term_bank_31.json,508
9940,1596550,素っ気ない,そっけない,11533,素っ気ない,そっけない,definition_variant,False,1596550,False,False,4,2,10,term_bank_57.json,614
9941,1303350,惨状,さんじょう,11534,惨状,さんじょう,definition_variant,False,1303350,False,True,1,1,2,term_bank_27.json,1039
9942,2859343,肩を抱く,かたをだく,11535,肩を抱く,かたをだく,definition_variant,False,2859343,False,False,1,1,1,term_bank_205.json,1677
9943,1851500,愚痴る,ぐちる,11536,愚痴る,ぐちる,definition_variant,False,1851500,False,False,2,1,4,term_bank_83.json,1084
9944,1611910,無心,むしん,11537,無心,むしん,definition_variant,False,1611910,False,True,1,1,10,term_bank_59.json,1780
9945,1537990,役員,やくいん,11538,役員,やくいん,definition_variant,False,1537990,False,True,1,1,6,term_bank_49.json,1964
9946,2153770,小,こ,11539,小,こ,definition_variant,False,2153770,False,True,1,1,14,term_bank_110.json,1783
9947,2826521,じゃが,じゃが,11543,じゃが,じゃが,definition_variant,False,2826521;2856812,True,False,2,1,2,term_bank_174.json,1085
9948,2856812,じゃが,じゃが,11543,じゃが,じゃが,definition_variant,False,2826521;2856812,True,False,1,1,10,term_bank_203.json,653
9949,1493840,不調,ふちょう,11545,不調,ふちょう,definition_variant,False,1493840,False,True,1,1,9,term_bank_45.json,1839
9950,1611690,身軽,みがる,11546,身軽,みがる,definition_variant,False,1611690,False,True,2,1,8,term_bank_59.json,1739
9951,1164260,一戦,いっせん,11548,一戦,いっせん,definition_variant,False,1164260,False,True,1,1,3,term_bank_14.json,168
9952,1949750,ウザい,ウザい,11549,ウザい,ウザい,definition_variant,False,1949750,False,False,3,1,3,term_bank_90.json,1892
9953,1096260,ハラハラ,ハラハラ,11550,ハラハラ,ハラハラ,definition_variant,False,1096260;2856645,True,True,2,1,10,term_bank_8.json,1295
9954,2856645,ハラハラ,ハラハラ,11550,ハラハラ,ハラハラ,definition_variant,False,1096260;2856645,True,False,1,1,2,term_bank_203.json,359
