list_position,jmdict_id,term,reading,frequency_rank,scope_band,previously_reviewed_5pct,previous_uncertain_fields,matched_frequency_word,matched_frequency_reading,match_kind,normalized_match,homograph_candidate_ids,homograph_ambiguous,high_priority,variant_count,review_group_count,review_field_count,example_field_count,all_variant_field_count,body_characters,representative_bank,representative_row_index_zero_based
37961,1323330,遮二無二,しゃにむに,47722,新增10%-20%,False,0,遮二無二,しゃにむに,definition_variant,False,1323330,False,False,1,1,4,1,4,119,term_bank_29.json,1044
37962,1388910,千秋,せんしゅう,47722,新增10%-20%,False,0,千秋,せんしゅう,definition_variant,False,1388910,False,False,1,1,2,0,2,28,term_bank_35.json,1736
37963,2264210,宜しければ,よろしければ,47724,新增10%-20%,False,0,宜しければ,よろしければ,definition_variant,False,2264210,False,False,1,1,6,1,6,173,term_bank_122.json,1013
37964,1102130,パノラマ,パノラマ,47725,新增10%-20%,False,0,パノラマ,パノラマ,definition_variant,False,1102130,False,True,1,1,2,0,2,31,term_bank_9.json,176
37965,2532920,血中,けっちゅう,47727,新增10%-20%,False,0,血中,けっちゅう,definition_variant,False,2532920,False,False,1,1,1,0,1,16,term_bank_145.json,1155
37966,2848197,不死者,ふししゃ,47727,新增10%-20%,False,0,不死者,ふししゃ,definition_variant,False,2848197,False,False,1,1,1,0,1,9,term_bank_195.json,361
37967,1500860,復調,ふくちょう,47729,新增10%-20%,False,0,復調,ふくちょう,definition_variant,False,1500860,False,True,1,1,4,0,4,79,term_bank_46.json,1096
37968,1224250,騎兵隊,きへいたい,47730,新增10%-20%,False,0,騎兵隊,きへいたい,definition_variant,False,1224250,False,False,1,1,1,0,1,9,term_bank_20.json,153
37969,1299820,三つ巴,みつどもえ,47731,新增10%-20%,False,0,三つ巴,みつどもえ,definition_variant,False,1299820,False,False,2,1,3,0,6,123,term_bank_27.json,328
37970,2023090,二段目,にだんめ,47732,新增10%-20%,False,0,二段目,にだんめ,definition_variant,False,2023090,False,False,1,1,11,0,11,312,term_bank_97.json,1690
37971,2537620,事とする,こととする,47734,新增10%-20%,False,0,事とする,こととする,definition_variant,False,2537620,False,False,1,1,5,0,5,108,term_bank_146.json,116
37972,1187760,仮想空間,かそうくうかん,47737,新增10%-20%,False,0,仮想空間,かそうくうかん,definition_variant,False,1187760,False,False,1,1,1,0,1,60,term_bank_16.json,941
37973,1712960,推参,すいさん,47738,新增10%-20%,False,0,推参,すいさん,definition_variant,False,1712960,False,False,1,1,7,0,7,158,term_bank_69.json,1640
37974,1071110,ストップウォッチ,ストップウォッチ,47739,新增10%-20%,False,0,ストップウォッチ,ストップウォッチ,definition_variant,False,1071110,False,True,2,1,2,1,4,71,term_bank_6.json,1695
37975,1291930,座長,ざちょう,47740,新增10%-20%,False,0,座長,ざちょう,definition_variant,False,1291930,False,True,1,1,3,0,3,70,term_bank_26.json,941
37976,1702990,碑,いしぶみ,47742,新增10%-20%,False,0,碑,いしぶみ,definition_variant,False,1702990,False,True,3,1,4,1,12,282,term_bank_68.json,1440
37977,1715770,見にくい,みにくい,47744,新增10%-20%,False,0,見にくい,みにくい,definition_variant,False,1715770,False,False,2,1,5,1,10,138,term_bank_70.json,166
37978,1549070,乱発,らんぱつ,47745,新增10%-20%,False,0,乱発,らんぱつ,definition_variant,False,1549070,False,True,2,1,3,0,6,49,term_bank_51.json,230
37979,2121250,さあっと,さあっと,47747,新增10%-20%,False,0,さあっと,さあっと,definition_variant,False,2121250,False,False,1,1,4,0,4,179,term_bank_107.json,958
37980,1091760,ニュートラル,ニュートラル,47748,新增10%-20%,False,0,ニュートラル,ニュートラル,definition_variant,False,1091760,False,False,1,1,1,0,1,10,term_bank_8.json,636
37981,1826100,即売会,そくばいかい,47751,新增10%-20%,False,0,即売会,そくばいかい,definition_variant,False,1826100,False,False,1,1,1,0,1,38,term_bank_80.json,1706
37982,1294650,才媛,さいえん,47753,新增10%-20%,False,0,才媛,さいえん,definition_variant,False,1294650,False,False,1,1,2,0,2,37,term_bank_26.json,1351
37983,1332940,終着駅,しゅうちゃくえき,47754,新增10%-20%,False,0,終着駅,しゅうちゃくえき,definition_variant,False,1332940,False,True,1,1,1,0,1,19,term_bank_30.json,884
37984,1088390,ドミノ,ドミノ,47755,新增10%-20%,False,0,ドミノ,ドミノ,definition_variant,False,1088390,False,True,1,1,4,0,4,69,term_bank_8.json,143
37985,2678740,カツサンド,カツサンド,47756,新增10%-20%,False,0,カツサンド,カツサンド,definition_variant,False,2678740,False,False,2,1,3,0,6,89,term_bank_159.json,1199
37986,2572480,手を煩わす,てをわずらわす,47757,新增10%-20%,False,0,手を煩わす,てをわずらわす,definition_variant,False,2572480,False,False,1,1,1,0,1,30,term_bank_149.json,120
37987,1405430,俗称,ぞくしょう,47758,新增10%-20%,False,0,俗称,ぞくしょう,definition_variant,False,1405430,False,False,1,1,4,0,4,142,term_bank_37.json,1138
37988,2084300,顔パス,かおパス,47759,新增10%-20%,False,0,顔パス,かおパス,definition_variant,False,2084300,False,False,1,1,3,1,3,260,term_bank_103.json,1687
37989,1470450,脳死,のうし,47760,新增10%-20%,False,0,脳死,のうし,definition_variant,False,1470450,False,True,1,1,2,1,2,209,term_bank_43.json,1506
37990,2872216,賑わせる,にぎわせる,47763,新增10%-20%,False,0,賑わせる,にぎわせる,definition_variant,False,2872216,False,False,1,1,7,0,7,313,term_bank_218.json,725
37991,1083130,デスクトップ,デスクトップ,47764,新增10%-20%,False,0,デスクトップ,デスクトップ,definition_variant,False,1083130,False,False,1,1,6,2,6,283,term_bank_7.json,1387
37992,2844505,ラッキーアイテム,ラッキーアイテム,47768,新增10%-20%,False,0,ラッキーアイテム,ラッキーアイテム,definition_variant,False,2844505,False,False,2,1,1,0,2,19,term_bank_191.json,1641
37993,1935880,最高級品,さいこうきゅうひん,47769,新增10%-20%,False,0,最高級品,さいこうきゅうひん,definition_variant,False,1935880,False,False,1,1,1,0,1,24,term_bank_89.json,1282
37994,2008050,こざっぱり,こざっぱり,47771,新增10%-20%,False,0,こざっぱり,こざっぱり,definition_variant,False,2008050,False,False,1,1,4,1,4,108,term_bank_96.json,903
37995,2525540,見す,めす,47773,新增10%-20%,False,0,見す,めす,definition_variant,False,2525540,False,False,3,1,5,0,15,44,term_bank_144.json,1739
37996,2764560,端,たん,47775,新增10%-20%,False,0,端,たん,definition_variant,False,2764560,False,False,1,1,9,0,9,477,term_bank_167.json,1602
37997,1225930,義理チョコ,ぎりチョコ,47776,新增10%-20%,False,0,義理チョコ,ぎりチョコ,definition_variant,False,1225930,False,False,1,1,3,0,3,218,term_bank_20.json,484
37998,2849211,ＢＢ,ビー・ビー,47778,新增10%-20%,False,0,ＢＢ,ビー・ビー,definition_variant,False,2849211,False,False,1,1,3,0,3,40,term_bank_196.json,271
37999,2839284,事を成す,ことをなす,47779,新增10%-20%,False,0,事を成す,ことをなす,definition_variant,False,2839284,False,False,2,1,4,0,8,106,term_bank_186.json,1920
38000,2067460,揺蕩う,たゆたう,47781,新增10%-20%,False,0,揺蕩う,たゆたう,definition_variant,False,2067460,False,False,2,1,8,0,16,122,term_bank_102.json,415
38001,1753840,世情,せじょう,47782,新增10%-20%,False,0,世情,せじょう,definition_variant,False,1753840,False,False,1,1,2,0,2,37,term_bank_73.json,1278
38002,2139960,捧げ持つ,ささげもつ,47783,新增10%-20%,False,0,捧げ持つ,ささげもつ,definition_variant,False,2139960,False,False,1,1,1,0,1,53,term_bank_109.json,882
38003,2663570,ポロン,ポロン,47784,新增10%-20%,False,0,ポロン,ポロン,definition_variant,False,2663570,False,False,4,1,4,0,16,46,term_bank_158.json,197
38004,1216790,丸のみ,まるのみ,47785,新增10%-20%,False,0,丸のみ,まるのみ,definition_variant,False,1216670;1216790,True,False,3,1,3,0,9,25,term_bank_19.json,595
38005,1470330,能率,のうりつ,47786,新增10%-20%,False,0,能率,のうりつ,definition_variant,False,1470330,False,True,1,1,4,1,4,93,term_bank_43.json,1479
38006,2830244,短期的,たんきてき,47788,新增10%-20%,False,0,短期的,たんきてき,definition_variant,False,2830244,False,False,1,1,1,0,1,13,term_bank_178.json,281
38007,2849016,輿,こし,47789,新增10%-20%,False,0,輿,こし,definition_variant,False,2849016,False,False,1,1,4,0,4,42,term_bank_195.json,1912
38008,1009120,どすこい,どすこい,47790,新增10%-20%,False,0,どすこい,どすこい,definition_variant,False,1009120,False,False,2,1,2,0,4,119,term_bank_2.json,17
38009,2176820,青龍,せいりょう,47792,新增10%-20%,False,0,青龍,せいりょう,definition_variant,False,2176820,False,False,6,2,6,0,18,534,term_bank_113.json,378
38010,1621020,生焼け,なまやけ,47793,新增10%-20%,False,0,生焼け,なまやけ,definition_variant,False,1621020,False,False,1,1,4,1,4,144,term_bank_60.json,1386
38011,1414260,大正時代,たいしょうじだい,47795,新增10%-20%,False,0,大正時代,たいしょうじだい,definition_variant,False,1414260,False,False,1,1,2,0,2,57,term_bank_38.json,794
38012,2820530,ブク,ブク,47795,新增10%-20%,False,0,ブク,ブク,definition_variant,False,2820530,False,False,2,1,1,0,2,28,term_bank_173.json,770
38013,1169880,飲んだくれ,のんだくれ,47798,新增10%-20%,False,0,飲んだくれ,のんだくれ,definition_variant,False,1169880,False,False,1,1,3,0,3,34,term_bank_14.json,1332
38014,1611220,バッテン,バッテン,47799,新增10%-20%,False,0,バッテン,バッテン,definition_variant,False,1611220,False,True,2,1,4,1,8,144,term_bank_59.json,1634
38015,2863878,自殺志願者,じさつしがんしゃ,47801,新增10%-20%,False,0,自殺志願者,じさつしがんしゃ,definition_variant,False,2863878,False,False,1,1,3,0,3,77,term_bank_210.json,392
38016,1473600,買い漁る,かいあさる,47802,新增10%-20%,False,0,買い漁る,かいあさる,definition_variant,False,1473600,False,False,2,1,3,0,6,78,term_bank_44.json,125
38017,2003370,チェックポイント,チェックポイント,47803,新增10%-20%,False,0,チェックポイント,チェックポイント,definition_variant,False,2003370,False,False,2,1,5,1,10,146,term_bank_95.json,1958
38018,1854290,台風の目,たいふうのめ,47806,新增10%-20%,False,0,台風の目,たいふうのめ,definition_variant,False,1854290,False,False,2,1,3,0,6,160,term_bank_83.json,1708
38019,1642020,門柱,もんちゅう,47807,新增10%-20%,False,0,門柱,もんちゅう,definition_variant,False,1642020,False,False,1,1,3,1,3,147,term_bank_62.json,1502
38020,2176850,朱雀,すざく,47808,新增10%-20%,False,0,朱雀,すざく,definition_variant,False,2176850,False,False,3,1,4,0,12,388,term_bank_113.json,390
38021,2397940,思い立ったが吉日,おもいたったがきちじつ,47810,新增10%-20%,False,0,思い立ったが吉日,おもいたったがきちじつ,definition_variant,False,2397940,False,False,2,1,4,1,8,424,term_bank_133.json,654
38022,1107200,ピンセット,ピンセット,47811,新增10%-20%,False,0,ピンセット,ピンセット,definition_variant,False,1107200,False,True,1,1,2,0,2,20,term_bank_9.json,975
38023,1076970,ダウト,ダウト,47813,新增10%-20%,False,0,ダウト,ダウト,definition_variant,False,1076970,False,False,1,1,7,0,7,106,term_bank_7.json,495
38024,1291520,砂丘,さきゅう,47814,新增10%-20%,False,0,砂丘,さきゅう,definition_variant,False,1291520,False,True,4,1,2,0,8,22,term_bank_26.json,869
38025,1234060,競泳,きょうえい,47816,新增10%-20%,False,0,競泳,きょうえい,definition_variant,False,1234060,False,True,1,1,3,1,3,141,term_bank_20.json,1967
38026,2024510,胸を貸す,むねをかす,47817,新增10%-20%,False,0,胸を貸す,むねをかす,definition_variant,False,2024510,False,False,1,1,2,0,2,189,term_bank_97.json,1918
38027,1658250,死に体,しにたい,47818,新增10%-20%,False,0,死に体,しにたい,definition_variant,False,1658250,False,True,1,1,5,0,5,124,term_bank_64.json,560
38028,1062780,ショッピングセンター,ショッピングセンター,47819,新增10%-20%,False,0,ショッピングセンター,ショッピングセンター,definition_variant,False,1062780,False,False,2,1,4,1,8,160,term_bank_6.json,466
38029,1617100,編制,へんせい,47820,新增10%-20%,False,0,編制,へんせい,definition_variant,False,1617100,False,False,1,1,3,0,3,37,term_bank_60.json,827
38030,2862157,一口大,ひとくちだい,47821,新增10%-20%,False,0,一口大,ひとくちだい,definition_variant,False,2862157,False,False,1,1,2,0,2,27,term_bank_208.json,1023
38031,1794450,洋服屋,ようふくや,47824,新增10%-20%,False,0,洋服屋,ようふくや,definition_variant,False,1794450,False,False,1,1,6,1,6,178,term_bank_77.json,1721
38032,1361540,新芽,しんめ,47825,新增10%-20%,False,0,新芽,しんめ,definition_variant,False,1361540,False,True,1,1,4,1,4,169,term_bank_33.json,265
38033,2860802,伏せ,ふせ,47826,新增10%-20%,False,0,伏せ,ふせ,definition_variant,False,2860802,False,False,1,1,4,0,4,46,term_bank_207.json,462
38034,1160200,医療施設,いりょうしせつ,47827,新增10%-20%,False,0,医療施設,いりょうしせつ,definition_variant,False,1160200,False,False,1,1,1,0,1,20,term_bank_13.json,1393
38035,1634860,邪心,じゃしん,47828,新增10%-20%,False,0,邪心,じゃしん,definition_variant,False,1634860,False,False,1,1,2,0,2,27,term_bank_62.json,23
38036,2863872,たこ焼き屋,たこやきや,47829,新增10%-20%,False,0,たこ焼き屋,たこやきや,definition_variant,False,2863872,False,False,1,1,3,0,3,70,term_bank_210.json,379
38037,1169790,飲み口,のみくち,47830,新增10%-20%,False,0,飲み口,のみくち,definition_variant,False,1169790,False,False,12,3,27,0,108,715,term_bank_14.json,1278
38038,2150300,漫画喫茶,まんがきっさ,47831,新增10%-20%,False,0,漫画喫茶,まんがきっさ,definition_variant,False,2150300,False,False,3,2,6,0,9,353,term_bank_110.json,1022
38039,1194690,花札,はなふだ,47833,新增10%-20%,False,0,花札,はなふだ,definition_variant,False,1194690,False,False,1,1,3,0,3,163,term_bank_17.json,185
38040,2855286,現地集合,げんちしゅうごう,47833,新增10%-20%,False,0,現地集合,げんちしゅうごう,definition_variant,False,2855286,False,False,1,1,1,0,1,88,term_bank_201.json,1965
38041,1655310,隊形,たいけい,47835,新增10%-20%,False,0,隊形,たいけい,definition_variant,False,1655310,False,False,1,1,2,0,2,45,term_bank_64.json,12
38042,1907660,勉強に励む,べんきょうにはげむ,47836,新增10%-20%,False,0,勉強に励む,べんきょうにはげむ,definition_variant,False,1907660,False,False,1,1,1,0,1,33,term_bank_87.json,727
38043,1902650,針で刺す,はりでさす,47837,新增10%-20%,False,0,針で刺す,はりでさす,definition_variant,False,1902650,False,False,1,1,1,0,1,25,term_bank_87.json,125
38044,1376260,整理券,せいりけん,47838,新增10%-20%,False,0,整理券,せいりけん,definition_variant,False,1376260,False,False,1,1,5,1,5,429,term_bank_34.json,1130
38045,1878520,坂を下りる,さかをおりる,47838,新增10%-20%,False,0,坂を下りる,さかをおりる,definition_variant,False,1878520,False,False,1,1,2,0,2,38,term_bank_85.json,1020
38046,2403870,びしゃびしゃ,びしゃびしゃ,47841,新增10%-20%,False,0,びしゃびしゃ,びしゃびしゃ,definition_variant,False,2403870,False,False,2,1,6,0,12,62,term_bank_133.json,1846
38047,1800220,知恵袋,ちえぶくろ,47842,新增10%-20%,False,0,知恵袋,ちえぶくろ,definition_variant,False,1800220,False,False,1,1,6,0,6,138,term_bank_78.json,762
38048,2102150,居留守を使う,いるすをつかう,47843,新增10%-20%,False,0,居留守を使う,いるすをつかう,definition_variant,False,2102150,False,False,1,1,3,1,3,151,term_bank_105.json,1136
38049,2771060,ユニ,ユニ,47845,新增10%-20%,False,0,ユニ,ユニ,definition_variant,False,2771060;2842029,True,False,1,1,5,0,5,83,term_bank_168.json,796
38050,2842029,ユニ,ユニ,47845,新增10%-20%,False,0,ユニ,ユニ,definition_variant,False,2771060;2842029,True,False,1,1,2,0,2,18,term_bank_189.json,1086
38051,1527290,未完,みかん,47846,新增10%-20%,False,0,未完,みかん,definition_variant,False,1527290,False,False,1,1,2,0,2,28,term_bank_49.json,54
