jmdict_id,term,g,t,field_id,kind,severity,old,new,reason,shard,batch
1286590,国産,13289,3,f25e1726t3,example,minor,不过，所谓国产葡萄酒，只要是瓶内灌装于国内的，就都算作国产葡萄酒。,不过，所谓国产葡萄酒，只要是在国内装瓶的，就都被视为国产葡萄酒。,英文和日文都说在国内瓶装就被视为国产，原译“瓶内灌装于国内”搭配不自然。,3,75
1941090,潜在能力,13312,2,f90e339t2,gloss,minor,潜在容量,潜在能力,potential capacities 指潜在能力，原译“潜在容量”是物理容量义，不适用于人的能力。,3,75
2845238,ドラッグ,13315,1,f192e939t1,example,minor,前方剧透！不介意的人请反转（变色）后阅读。,前方剧透！不介意的话，请选中反白后阅读。,日文说明要拖选（反转显示）后阅读，原译“请反转后阅读”像是要求翻转内容。,3,75
1239330,業,13341,4,f21e911t4,example,minor,犯错是人之常情，宽恕是神的行为。,犯错是人之常情，宽恕则是神性的表现。,英文 divine 与日文神の業指宽恕近乎神圣，原译“神的行为”是生硬直译。,3,75
1450940,頭文字,13346,1,f41e1737t1,gloss,major,首字母,大写字母（单词或句子开头）,capital letter 指大写字母，原译只说首字母而漏掉大写这一关键性质。,3,75
1450940,頭文字,13346,2,f41e1737t2,example,minor,NTT的首字母代表什么？,NTT这几个首字母分别代表什么？,initials NTT 是多个首字母组成的缩写，原译用单数“首字母”且表达不自然。,3,75
1413250,大学院,13355,1,f38e643t1,example,minor,我打算读研究生院。,我打算去读研究生。,英文和日文表示打算继续升学读研，中文“读研究生院”不自然。,3,75
1463280,二流,13389,2,f43e355t2,example,minor,那充其不过是一家二流的旅馆。,那充其量只是一家二流旅馆。,at best 表示充其量，原译“充其不过”是搭配错误。,3,75
2871128,お団子,13482,2,f217e554t2,xref,minor,① 团子；饺子（通常为甜味）；面团人,① 团子；饺子（通常为甜味）；面团丸子,doughboy 在该交叉引用中指一种面团制的团子/饺子，原译“面团人”把词素误作人物。,3,75
1365850,辛い,13631,11,f33e1261t11,example,major,她经历过许多痛苦的思绪。,她经历了许多艰难困苦。,英文说经历了许多困难，日文说经历许多辛苦的事；原译“痛苦的思绪”误成思想内容。,3,76
1309720,指揮者,13667,1,f28e252t1,example,minor,指挥指挥管弦乐队。,乐队指挥负责指挥管弦乐队。,英文和日文说指挥者负责指挥乐团，原译“指挥指挥”重复且缺少清楚主语。,3,76
1086090,トランクス,13672,0,f7e1815t0,gloss,major,（游泳、拳击等用的）泳裤,（游泳、拳击等穿的）短裤,trunks 在游泳和拳击中都指短裤，原译统一成泳裤，不适用于拳击。,3,76
1086090,トランクス,13672,1,f7e1815t1,gloss,minor,（内裤）,（男式）内裤,该义项是 trunks（underwear），原译只有括号说明而没有中文释义。,3,76
1711040,１８０度,13675,1,f69e1270t1,gloss,minor,彻底（政策、意见等）,彻底改变（政策、意见等）,complete about-face 指彻底转变，原译只给“彻底”而缺少变化义。,3,76
1711040,１８０度,13675,2,f69e1270t2,gloss,minor,彻底（变化）,彻底的（变化）,radical change 指彻底/根本的变化，原译括号里的“变化”没有与彻底组成完整释义。,3,76
1711040,１８０度,13675,3,f69e1270t3,gloss,minor,一百八十度（转向）,180度转变,该义项指180度大转变，原译“（转向）”未表达转变这一名词义。,3,76
2863383,ムニムニ,13690,1,f209e1449t1,gloss,minor,弹软,有弹性的,bouncy 指柔软且有弹性，原译“弹软”不是自然的中文表达。,3,76
1460570,南米,13695,1,f42e1823t1,example,minor,我怀着从清水舞台跳下的决心前往南美洲。,我抱着豁出去的决心移居南美洲。,日文清水舞台から飛び降りる气持ち是下定决心冒险，原译直译日本典故会让中文读者难以理解。,3,77
2669760,指をくわえる,13761,0,f158e1442t0,gloss,major,袖手旁观,眼巴巴地干看着,日文惯用语和英文都包含羡慕地旁观却无能为力，原译“袖手旁观”遗漏羡慕/眼馋的关键意味。,3,77
1435400,定員,13802,7,f40e749t7,example,minor,这部电梯的定员是10人。,这部电梯核定载客人数为10人。,英文和日文说电梯可乘坐10人，中文通常说核定载客人数/载客量；“定员”不自然。,3,77
1512140,返り咲く,13822,0,f47e1291t0,gloss,minor,再次开花,复出；东山再起,to come back 在返り咲く的比喻义中指复出/东山再起，原译“再次开花”只覆盖字面义。,3,77
1878090,御利益,13831,4,f85e972t4,example,minor,新年首次参拜，哪家神社有灵验？,新年参拜，哪家神社最灵验？,日文是询问初诣去哪家神社求神最灵验，原译“有灵验”搭配不自然。,3,77
2424600,休みなく,13852,0,f136e103t0,gloss,minor,不停止,不间断地,without rest 指不休息地/不间断地，原译“不停止”不成自然的副词释义。,3,77
1118490,ヘッドフォン,13854,2,f10e683t2,example,major,从耳机里漏出声音的是他。,那副声音外漏的耳机是他的。,英文明确说漏音的耳机属于那个人，原译把所属关系写成“漏出声音的是他”，关系错位。,3,77
1539480,優男,13871,2,f50e264t2,gloss,major,身材瘦弱的男子,身材修长的男子,slender build 指身材纤细/修长，不含虚弱义；原译“瘦弱”额外增加身体虚弱的含义。,3,77
1825630,思いの丈,13889,0,f80e1626t0,gloss,minor,全部心意,满腔心意,one's whole heart 指全部心意，原译“全部心意”搭配生硬。,3,77
1240450,極東,13905,1,f21e1080t1,example,minor,哈巴罗夫斯克市是远东俄罗斯的大都市之一。,哈巴罗夫斯克是俄罗斯远东地区最大的城市之一。,英文说它是俄罗斯远东地区最大的城市之一，原译“远东俄罗斯”语序错误，地理关系不清。,3,78
2260190,更け,13911,0,f122e140t0,gloss,minor,变深,渐深（指夜色）,更け指夜渐深，原译“变深”没有说明是时间/夜色渐深。,3,78
2260190,更け,13911,1,f122e140t1,gloss,minor,变深,渐深（指夜色）,latening 在此对应夜色渐深，原译“变深”缺少明确语义对象。,3,78
2845724,以外の何者でもない,13918,0,f192e1788t0,gloss,major,除了……之外,只不过是……,nothing but 表示仅仅是，原译“除了……之外”只表达排除关系，没有译出唯一/仅此含义。,3,78
2845724,以外の何者でもない,13918,1,f192e1788t1,gloss,major,除了……之外,不过是……,nothing more than 表示不过是，原译未表达断定句的谓语关系。,3,78
2845724,以外の何者でもない,13918,2,f192e1788t2,gloss,major,除了……之外,不折不扣的……,nothing less than 表示确确实实就是，原译“除了……之外”漏译强调义。,3,78
1066210,ジュルジュル,13927,0,f6e957t0,gloss,minor,咂咂嘴,吸溜声,slurping 指吸食时发出的吸溜声，原译“咂咂嘴”是咂嘴动作，声音不同。,3,78
2255050,居辛い,13956,0,f121e1079t0,gloss,minor,难以（在某处）,难以待在（某处）,difficult to be in a place 指难以待在某处，原译“难以（在某处）”没有构成完整中文释义。,3,78
1647200,素人目,13962,0,f63e460t0,gloss,minor,外行人的眼睛,外行人的眼光,inexpert or untrained eyes 是外行人的眼光/判断，原译“外行人的眼睛”只按字面翻译身体部位。,3,78
2857865,ビート,13964,1,f204e723t1,example,minor,我喜欢这首歌。它有节拍，可以跳舞。,我喜欢这首歌。它节奏感很强，很适合跳舞。,日文和英文都说歌曲节拍强劲、适合跳舞，原译把节拍写成独立存在的“它有节拍”，表达失真。,3,78
1297570,作業場,13991,1,f26e1846t1,gloss,major,工地,工厂,works 指工业工厂/厂区，日文作業場也指作业场所；原译“工地”是施工现场。,3,78
1478100,罰則,14003,1,f44e1109t1,gloss,minor,罚金,惩罚,penalty 可指各类处罚，原译“罚金”缩窄成金钱罚款。,3,78
2079200,チョン,14014,0,f103e627t0,gloss,major,韩国人,（贬称）韩国人,原条明确标注 derogatory/slang，原译仅称“韩国人”抹掉贬义语气。,3,78
1604590,見積もり,14035,4,f58e1737t4,example,minor,这是特别价格的报价。,我们给出的是特别报价。,日文和英文都是特别价格的估价/报价，原译“特别价格的报价”结构重复且不自然。,3,78
1275790,口移し,14113,5,f24e1855t5,xref,minor,② 口口相传信息,② 口头传递信息,英文 passing information by word-of-mouth 指口头传递信息，原译“口口相传信息”语序不通。,3,78
2831955,滴,14157,0,f179e1657t0,gloss,minor,液滴计数单位,滴（液体的计量单位）,日文计数词『滴』本身就是液体的计量单位，现译‘液滴计数单位’不自然且不适合作为词典释义。,3,79
1770000,持ち逃げ,14186,0,f75e452t0,gloss,major,拿走,携物逃走；卷走（某物）,持ち逃げ与英文 making off with 都包含携物逃走、侵占的意思，单译‘拿走’漏掉关键动作。,3,79
1770000,持ち逃げ,14186,2,f75e452t2,example,major,他拿走了她的手表。,他拿着她的手表逃走了。,日文持ち逃げした明确表示拿走后逃逸，原译只说拿走，遗漏逃跑及不当占有的含义。,3,79
2079360,目じゃない,14232,1,f103e651t1,gloss,major,不值一提,不是对手；相形见绌,本义项 no match 表示比不上、不是对手，与 t0 的 no big deal『不值一提』不同，不能共用同一译文。,3,79
1455250,特売,14237,2,f42e368t2,example,minor,昨天和牛是特价。,昨天和牛特价销售。,日文『和牛が特売だった』表示和牛在特价促销，旧译‘和牛是特价’搭配不通。,3,79
1269440,後ろ足,14247,2,f24e792t2,example,major,他像用后脚扬沙子一样（对我）做了那种事。,他做了忘恩负义、临走还给我添麻烦的事。,『後ろ足で砂をかける』是忘恩负义、离开时还给人添麻烦的惯用语，不能按后腿扬沙的字面描述翻译。,3,79
2744580,片眉,14252,0,f165e1795t0,gloss,minor,一只眉毛,一边眉毛,日文表示单侧的一条眉毛，中文量词应为‘边’而非‘只’。,3,79
1581740,丁,14254,5,f54e1486t5,note,major,尤其作“ひと”,尤其读作“ひのと”,丁的训读/音读注释对应ひのと，旧译‘ひと’漏掉了音节。,3,79
1581740,丁,14254,4,f54e1486t4,gloss,minor,干支纪年法中的第四位,天干的第四位,丁是十天干第四位，旧译泛称干支纪年法中的第四位不够准确。,3,79
1097800,バイキング,14287,4,f8e1516t4,xref,minor,自助餐；自助式自助餐,自助餐；不限量自助餐,英文第二义为 all-you-can-eat buffet，现译‘自助式自助餐’重复且遗漏不限量含义。,3,79
1013150,よしんば,14294,2,f2e827t2,gloss,major,如果,即使；哪怕,よしんば表示让步假设的 even if，单译普通条件‘如果’遗漏让步语气。,3,79
2007730,ガクンと,14316,2,f96e840t2,example,critical,做倒立时，脖子咔嚓一声断了。,做倒立时，我的脖子猛地一晃。,日文ガクンとなりました表示脖子猛然一晃/一顿，英文 snapped 在此亦是突然失稳之意；原译‘断了’错误地说成脖子折断。,3,79
1449980,討論,14344,2,f41e1554t2,example,minor,我们进行了一场非常激烈的讨论。,我们进行了一场非常激烈的辩论。,JA『活発な討論』和英文 debate 指辩论，旧译‘讨论’弱化了辩论性质。,3,80
1518730,亡命,14363,6,f48e522t6,example,minor,他与大批其他人员一起亡命了。,他与许多人一同逃离了本国。,亡命した在此为逃离本国，英文 fled the country 也确认这一点；旧译将日文词直接借用成中文‘亡命了’，表达生硬且易误解。,3,80
1653870,着付け,14407,1,f63e1727t1,gloss,minor,试穿,穿衣；穿戴,着付け表示穿衣、着装（尤其和服），英文 fitting 在此是穿戴这一行为；‘试穿’通常是试衣服是否合身，语义不符。,3,80
1415350,第一人者,14440,2,f38e976t2,example,minor,她因有能而成为第一人者。,她凭借出众的能力成为领军人物。,JA『有能だったので第一人者となった』表示成为杰出代表/领军人物，旧译‘因有能而成为第一人者’保留日式表达且不自然。,3,80
2142250,意味をなす,14444,1,f109e1383t1,gloss,minor,有意义的,有意义；有道理,英文 to be meaningful 描述状态，中文‘有意义的’是修饰名词的定语形式，词性不匹配。,3,80
2072830,バッター,14505,2,f102e1403t2,gloss,critical,击球员,面糊,该义项标签为 food，batter 指烹饪用面糊；‘击球员’是棒球义，属于同形词错义。,3,80
1267320,湖畔,14479,2,f24e395t2,gloss,minor,湖前,湖滨,lakefront 指湖岸/湖滨地带，‘湖前’不是自然的中文对应。,3,80
2645350,身体検査,14483,4,f156e573t4,gloss,minor,搜查,搜身,该义项属于身体检查，search 在此与 frisking、pat-down 同组，指搜查身体；泛称‘搜查’易被理解为搜查场所。,3,80
1922480,とろい,14625,5,f88e842t5,gloss,minor,迟钝,迟缓,sluggish 描述动作或反应缓慢，‘迟缓’更准确；‘迟钝’主要对应 dull/thickheaded（已列于前一义项）。,3,81
2839333,夢を語る,14654,0,f187e8t0,gloss,major,谈论自己的梦（尤其指不切实际、异想天开的梦）,畅谈自己的梦想（尤指不切实际、异想天开的梦想）,此处 dreams 是抱负/梦想，英文和惯用表达均非睡梦；‘谈论自己的梦’容易误解为做梦。,3,81
2839333,夢を語る,14654,1,f187e8t1,gloss,major,说梦话,说出自己的梦想,dream out loud 是把抱负说出来，日语『夢を語る』也是谈梦想；‘说梦话’专指睡梦中说话，属于错义。,3,81
